id_persona	forma	interval_escolta	clip	token_start_abs	token_end_abs	token_p_min	punt	proporcio	temps_rel_s	f0_hz	f1_hz	f2_hz	f3_hz	intensity_db
pa-058	vull dir	975.13-979.55	clips/pa-058__vull-dir__975.13.wav	977.550	977.930	0.8891	4	0.65	2.667	139.06	492.43	1779.83	2541.27	72.74
pa-058	vull dir	975.13-979.55	clips/pa-058__vull-dir__975.13.wav	977.550	977.930	0.8891	5	0.80	2.724	147.72	445.21	1464.54	2313.63	74.01
pa-059	vull dir	271.81-279.35	clips/pa-059__vull-dir__271.81.wav	271.810	272.720	0.0431	1	0.20	0.194		1148.10	2277.73	2582.98	25.23
pa-059	vull dir	271.81-279.35	clips/pa-059__vull-dir__271.81.wav	271.810	272.720	0.0431	2	0.35	0.328		947.44	1967.83	2670.15	25.79
pa-059	vull dir	271.81-279.35	clips/pa-059__vull-dir__271.81.wav	271.810	272.720	0.0431	3	0.50	0.463		826.98	2090.21	3186.04	35.23
pa-059	vull dir	271.81-279.35	clips/pa-059__vull-dir__271.81.wav	271.810	272.720	0.0431	4	0.65	0.597		786.95	2044.13	2939.38	36.11
pa-059	vull dir	271.81-279.35	clips/pa-059__vull-dir__271.81.wav	271.810	272.720	0.0431	5	0.80	0.731	197.92	227.85	1810.58	3143.36	56.20
pa-009	o sigui	234.25-238.75	clips/pa-009__o-sigui__234.25.wav	236.340	236.620	0.2538	1	0.20	2.146	263.41	528.04	1541.95	2434.69	60.39
pa-009	o sigui	234.25-238.75	clips/pa-009__o-sigui__234.25.wav	236.340	236.620	0.2538	2	0.35	2.188		501.57	1378.54	2154.96	57.69
pa-009	o sigui	234.25-238.75	clips/pa-009__o-sigui__234.25.wav	236.340	236.620	0.2538	3	0.50	2.230		573.66	1688.40	2921.06	55.54
pa-009	o sigui	234.25-238.75	clips/pa-009__o-sigui__234.25.wav	236.340	236.620	0.2538	4	0.65	2.272		1686.77	2703.86	3213.91	56.12
pa-009	o sigui	234.25-238.75	clips/pa-009__o-sigui__234.25.wav	236.340	236.620	0.2538	5	0.80	2.314	163.16	286.97	1997.39	2792.03	61.44
pa-014	o sigui	658.45-674.95	clips/pa-014__o-sigui__658.45.wav	662.050	662.490	0.3085	1	0.20	3.688	137.22	339.70	2073.74	2526.23	65.70
pa-014	o sigui	658.45-674.95	clips/pa-014__o-sigui__658.45.wav	662.050	662.490	0.3085	2	0.35	3.754	116.92	396.26	2059.59	2450.25	69.31
pa-014	o sigui	658.45-674.95	clips/pa-014__o-sigui__658.45.wav	662.050	662.490	0.3085	3	0.50	3.820	130.08	453.18	1618.27	2244.02	63.83
pa-014	o sigui	658.45-674.95	clips/pa-014__o-sigui__658.45.wav	662.050	662.490	0.3085	4	0.65	3.886		535.42	1580.99	2457.75	66.58
pa-014	o sigui	658.45-674.95	clips/pa-014__o-sigui__658.45.wav	662.050	662.490	0.3085	5	0.80	3.952		1443.25	1859.13	3035.76	60.08
pa-045	o sigui	226.17-233.31	clips/pa-045__o-sigui__226.17.wav	226.170	227.080	0.0197	1	0.20	0.194		482.38	1887.18	2337.63	48.61
pa-045	o sigui	226.17-233.31	clips/pa-045__o-sigui__226.17.wav	226.170	227.080	0.0197	2	0.35	0.328		560.28	1492.68	2603.14	41.10
pa-045	o sigui	226.17-233.31	clips/pa-045__o-sigui__226.17.wav	226.170	227.080	0.0197	3	0.50	0.462		870.81	1713.23	2615.27	44.53
pa-045	o sigui	226.17-233.31	clips/pa-045__o-sigui__226.17.wav	226.170	227.080	0.0197	4	0.65	0.597		504.99	1436.46	2619.80	38.06
pa-045	o sigui	226.17-233.31	clips/pa-045__o-sigui__226.17.wav	226.170	227.080	0.0197	5	0.80	0.731		648.90	1547.62	2550.65	38.46
pa-048	o sigui	581.65-585.99	clips/pa-048__o-sigui__581.65.wav	581.650	582.180	0.0333	1	0.20	0.118		1426.24	2345.22	3779.78	46.54
pa-048	o sigui	581.65-585.99	clips/pa-048__o-sigui__581.65.wav	581.650	582.180	0.0333	2	0.35	0.195		762.61	1494.54	2669.02	36.36
pa-048	o sigui	581.65-585.99	clips/pa-048__o-sigui__581.65.wav	581.650	582.180	0.0333	3	0.50	0.272		286.79	1425.32	2529.28	39.55
pa-048	o sigui	581.65-585.99	clips/pa-048__o-sigui__581.65.wav	581.650	582.180	0.0333	4	0.65	0.350		846.11	1873.90	2953.31	35.67
pa-048	o sigui	581.65-585.99	clips/pa-048__o-sigui__581.65.wav	581.650	582.180	0.0333	5	0.80	0.427		823.87	1810.88	2964.98	37.37
pa-049	o sigui	365.21-373.35	clips/pa-049__o-sigui__365.21.wav	367.450	367.650	0.1235	1	0.20	2.280	204.91	599.07	1836.92	2625.49	73.11
pa-049	o sigui	365.21-373.35	clips/pa-049__o-sigui__365.21.wav	367.450	367.650	0.1235	2	0.35	2.310	197.41	644.36	1729.07	2605.48	72.78
pa-049	o sigui	365.21-373.35	clips/pa-049__o-sigui__365.21.wav	367.450	367.650	0.1235	3	0.50	2.340		621.76	1710.72	2589.16	67.90
pa-049	o sigui	365.21-373.35	clips/pa-049__o-sigui__365.21.wav	367.450	367.650	0.1235	4	0.65	2.370		682.54	2080.00	3238.66	58.44
pa-049	o sigui	365.21-373.35	clips/pa-049__o-sigui__365.21.wav	367.450	367.650	0.1235	5	0.80	2.400		672.11	2401.55	3310.88	57.31
pa-063	o sigui	826.09-830.95	clips/pa-063__o-sigui__826.09.wav	826.090	826.630	0.0141	1	0.20	0.120	164.43	1106.21	2738.26	3948.99	58.30
pa-063	o sigui	826.09-830.95	clips/pa-063__o-sigui__826.09.wav	826.090	826.630	0.0141	2	0.35	0.199	188.01	307.00	1247.83	2732.42	61.42
pa-063	o sigui	826.09-830.95	clips/pa-063__o-sigui__826.09.wav	826.090	826.630	0.0141	3	0.50	0.277	168.32	374.15	914.37	2627.57	61.55
pa-063	o sigui	826.09-830.95	clips/pa-063__o-sigui__826.09.wav	826.090	826.630	0.0141	4	0.65	0.356	169.34	421.37	1429.73	3029.08	59.65
pa-063	o sigui	826.09-830.95	clips/pa-063__o-sigui__826.09.wav	826.090	826.630	0.0141	5	0.80	0.435	192.42	614.24	1882.94	2853.94	59.40
pa-065	o sigui	191.65-195.15	clips/pa-065__o-sigui__191.65.wav	191.650	191.940	0.1835	1	0.20	0.070	95.46	318.96	1048.92	2433.59	51.01
pa-065	o sigui	191.65-195.15	clips/pa-065__o-sigui__191.65.wav	191.650	191.940	0.1835	2	0.35	0.111		535.29	2274.63	2685.15	49.04
pa-065	o sigui	191.65-195.15	clips/pa-065__o-sigui__191.65.wav	191.650	191.940	0.1835	3	0.50	0.152		776.78	2363.32	2962.48	38.91
pa-065	o sigui	191.65-195.15	clips/pa-065__o-sigui__191.65.wav	191.650	191.940	0.1835	4	0.65	0.194		712.75	2472.17	3526.68	40.02
pa-065	o sigui	191.65-195.15	clips/pa-065__o-sigui__191.65.wav	191.650	191.940	0.1835	5	0.80	0.235		953.60	2529.53	3073.37	39.47
pa-007	llavors	657.25-663.75	clips/pa-007__llavors__657.25.wav	658.460	658.940	0.3703	1	0.20	1.306	127.75	1191.64	2326.59	3320.37	57.09
pa-007	llavors	657.25-663.75	clips/pa-007__llavors__657.25.wav	658.460	658.940	0.3703	2	0.35	1.378	136.30	1289.60	2500.42	3351.34	60.45
pa-007	llavors	657.25-663.75	clips/pa-007__llavors__657.25.wav	658.460	658.940	0.3703	3	0.50	1.450	135.59	457.53	1833.97	2926.85	63.74
pa-007	llavors	657.25-663.75	clips/pa-007__llavors__657.25.wav	658.460	658.940	0.3703	4	0.65	1.522		1528.55	2344.39	3260.30	60.29
pa-007	llavors	657.25-663.75	clips/pa-007__llavors__657.25.wav	658.460	658.940	0.3703	5	0.80	1.594	131.78	731.32	1215.25	2277.72	67.93
pa-010	llavors	386.25-391.75	clips/pa-010__llavors__386.25.wav	386.850	387.350	0.1879	1	0.20	0.700		1740.58	1924.72	3607.25	16.84
pa-010	llavors	386.25-391.75	clips/pa-010__llavors__386.25.wav	386.850	387.350	0.1879	2	0.35	0.775		1697.55	1812.80	3457.04	13.33
pa-010	llavors	386.25-391.75	clips/pa-010__llavors__386.25.wav	386.850	387.350	0.1879	3	0.50	0.850		1677.22	1754.70	3075.18	27.79
pa-010	llavors	386.25-391.75	clips/pa-010__llavors__386.25.wav	386.850	387.350	0.1879	4	0.65	0.925		1539.87	1776.62	3587.48	23.39
pa-010	llavors	386.25-391.75	clips/pa-010__llavors__386.25.wav	386.850	387.350	0.1879	5	0.80	1.000		1493.25	1818.71	3574.32	23.43
pa-037	llavors	92.53-106.79	clips/pa-037__llavors__92.53.wav	94.990	95.950	0.5622	1	0.20	2.652	113.37	353.63	1578.60	2762.76	62.45
pa-037	llavors	92.53-106.79	clips/pa-037__llavors__92.53.wav	94.990	95.950	0.5622	2	0.35	2.796	368.44	377.79	1729.86	2358.68	61.34
pa-037	llavors	92.53-106.79	clips/pa-037__llavors__92.53.wav	94.990	95.950	0.5622	3	0.50	2.940	132.98	398.92	1881.43	2214.21	75.26
pa-037	llavors	92.53-106.79	clips/pa-037__llavors__92.53.wav	94.990	95.950	0.5622	4	0.65	3.084	127.29	396.59	1880.09	2531.57	72.19
pa-037	llavors	92.53-106.79	clips/pa-037__llavors__92.53.wav	94.990	95.950	0.5622	5	0.80	3.228	125.95	444.42	1057.51	2730.60	65.81
pa-063	llavors	39.49-44.79	clips/pa-063__llavors__39.49.wav	42.960	43.530	0.6341	1	0.20	3.584		573.19	1608.87	2972.30	46.63
pa-063	llavors	39.49-44.79	clips/pa-063__llavors__39.49.wav	42.960	43.530	0.6341	2	0.35	3.669	161.86	424.26	1874.97	2619.30	60.71
pa-063	llavors	39.49-44.79	clips/pa-063__llavors__39.49.wav	42.960	43.530	0.6341	3	0.50	3.755	151.31	318.49	1489.94	2355.95	57.36
pa-063	llavors	39.49-44.79	clips/pa-063__llavors__39.49.wav	42.960	43.530	0.6341	4	0.65	3.840	166.52	569.95	1615.36	2312.23	63.33
pa-063	llavors	39.49-44.79	clips/pa-063__llavors__39.49.wav	42.960	43.530	0.6341	5	0.80	3.926	164.28	554.68	1670.61	2584.61	63.70
pa-002	a veure	126.25-132.75	clips/pa-002__a-veure__126.25.wav	126.260	127.930	0.0293	1	0.20	0.348		500.49	1490.81	2748.67	47.59
pa-002	a veure	126.25-132.75	clips/pa-002__a-veure__126.25.wav	126.260	127.930	0.0293	2	0.35	0.598	85.72	461.03	1328.78	2457.89	65.71
pa-002	a veure	126.25-132.75	clips/pa-002__a-veure__126.25.wav	126.260	127.930	0.0293	3	0.50	0.848	86.85	407.35	1317.14	2426.80	66.01
pa-002	a veure	126.25-132.75	clips/pa-002__a-veure__126.25.wav	126.260	127.930	0.0293	4	0.65	1.097		390.61	1500.02	2932.02	44.05
pa-002	a veure	126.25-132.75	clips/pa-002__a-veure__126.25.wav	126.260	127.930	0.0293	5	0.80	1.347		811.95	1802.90	2819.99	30.37
pa-007	a veure	89.25-96.75	clips/pa-007__a-veure__89.25.wav	90.220	90.720	0.9386	1	0.20	1.070	154.70	306.27	1331.33	2385.51	70.05
pa-007	a veure	89.25-96.75	clips/pa-007__a-veure__89.25.wav	90.220	90.720	0.9386	2	0.35	1.145	153.51	324.54	1035.00	2905.78	73.52
pa-007	a veure	89.25-96.75	clips/pa-007__a-veure__89.25.wav	90.220	90.720	0.9386	3	0.50	1.220	156.76	343.25	1318.30	2746.37	63.59
pa-007	a veure	89.25-96.75	clips/pa-007__a-veure__89.25.wav	90.220	90.720	0.9386	4	0.65	1.295	131.64	871.52	1377.44	2037.82	68.48
pa-007	a veure	89.25-96.75	clips/pa-007__a-veure__89.25.wav	90.220	90.720	0.9386	5	0.80	1.370	132.91	681.88	1469.00	2122.64	65.40
pa-008	a veure	668.25-673.75	clips/pa-008__a-veure__668.25.wav	670.060	670.740	0.9329	1	0.20	1.946	169.65	484.45	1660.17	2559.47	68.42
pa-008	a veure	668.25-673.75	clips/pa-008__a-veure__668.25.wav	670.060	670.740	0.9329	2	0.35	2.048	163.26	480.70	1750.09	2900.41	65.05
pa-008	a veure	668.25-673.75	clips/pa-008__a-veure__668.25.wav	670.060	670.740	0.9329	3	0.50	2.150	160.21	492.62	1769.45	3053.54	63.17
pa-008	a veure	668.25-673.75	clips/pa-008__a-veure__668.25.wav	670.060	670.740	0.9329	4	0.65	2.252	180.28	517.73	1672.01	2344.66	68.70
pa-008	a veure	668.25-673.75	clips/pa-008__a-veure__668.25.wav	670.060	670.740	0.9329	5	0.80	2.354	177.20	410.84	1190.80	3126.83	65.55
pa-011	a veure	551.81-556.27	clips/pa-011__a-veure__551.81.wav	554.360	555.260	0.4741	1	0.20	2.730	252.43	293.75	863.99	2273.63	68.40
pa-011	a veure	551.81-556.27	clips/pa-011__a-veure__551.81.wav	554.360	555.260	0.4741	2	0.35	2.865	242.75	713.45	1942.97	2936.82	59.25
pa-011	a veure	551.81-556.27	clips/pa-011__a-veure__551.81.wav	554.360	555.260	0.4741	3	0.50	3.000	228.71	431.48	1528.42	2047.22	51.83
pa-011	a veure	551.81-556.27	clips/pa-011__a-veure__551.81.wav	554.360	555.260	0.4741	4	0.65	3.135	213.39	748.06	1174.81	1722.25	62.33
pa-011	a veure	551.81-556.27	clips/pa-011__a-veure__551.81.wav	554.360	555.260	0.4741	5	0.80	3.270	183.10	664.41	1113.51	1823.19	63.84
pa-022	a veure	238.61-245.15	clips/pa-022__a-veure__238.61.wav	240.450	241.040	0.3322	1	0.20	1.958	98.72	385.57	1828.89	2455.96	63.73
pa-022	a veure	238.61-245.15	clips/pa-022__a-veure__238.61.wav	240.450	241.040	0.3322	2	0.35	2.047	90.93	325.10	1868.27	2492.69	60.05
pa-022	a veure	238.61-245.15	clips/pa-022__a-veure__238.61.wav	240.450	241.040	0.3322	3	0.50	2.135	85.29	400.91	1822.27	2502.76	53.98
pa-022	a veure	238.61-245.15	clips/pa-022__a-veure__238.61.wav	240.450	241.040	0.3322	4	0.65	2.224		633.96	1391.78	2562.92	53.78
pa-022	a veure	238.61-245.15	clips/pa-022__a-veure__238.61.wav	240.450	241.040	0.3322	5	0.80	2.312	98.80	513.16	1496.81	2358.85	66.96
pa-023	a veure	268.81-272.59	clips/pa-023__a-veure__268.81.wav	268.820	269.360	0.0671	1	0.20	0.122	97.15	463.11	2041.62	2396.36	54.64
pa-023	a veure	268.81-272.59	clips/pa-023__a-veure__268.81.wav	268.820	269.360	0.0671	2	0.35	0.202		661.18	1909.65	2849.10	36.53
pa-023	a veure	268.81-272.59	clips/pa-023__a-veure__268.81.wav	268.820	269.360	0.0671	3	0.50	0.283		746.66	1844.70	2639.20	46.90
pa-023	a veure	268.81-272.59	clips/pa-023__a-veure__268.81.wav	268.820	269.360	0.0671	4	0.65	0.363		483.37	1877.79	2494.21	56.77
pa-023	a veure	268.81-272.59	clips/pa-023__a-veure__268.81.wav	268.820	269.360	0.0671	5	0.80	0.443	123.48	448.47	1876.70	2473.10	57.74
pa-025	a veure	388.01-395.23	clips/pa-025__a-veure__388.01.wav	388.010	388.600	0.1413	1	0.20	0.130		1207.00	2352.17	3480.10	53.31
pa-025	a veure	388.01-395.23	clips/pa-025__a-veure__388.01.wav	388.010	388.600	0.1413	2	0.35	0.216	94.01	460.72	1091.68	2760.90	59.20
pa-025	a veure	388.01-395.23	clips/pa-025__a-veure__388.01.wav	388.010	388.600	0.1413	3	0.50	0.302	96.89	458.46	1670.16	2931.51	58.88
pa-025	a veure	388.01-395.23	clips/pa-025__a-veure__388.01.wav	388.010	388.600	0.1413	4	0.65	0.389	96.02	598.41	2001.42	2924.76	57.09
pa-025	a veure	388.01-395.23	clips/pa-025__a-veure__388.01.wav	388.010	388.600	0.1413	5	0.80	0.475	99.71	296.99	2139.47	2797.07	55.06
pa-030	a veure	673.41-676.91	clips/pa-030__a-veure__673.41.wav	673.410	673.750	0.0484	1	0.20	0.080	158.52	672.54	1392.59	2195.13	66.40
pa-030	a veure	673.41-676.91	clips/pa-030__a-veure__673.41.wav	673.410	673.750	0.0484	2	0.35	0.129	159.49	603.65	1510.61	2261.48	60.68
pa-030	a veure	673.41-676.91	clips/pa-030__a-veure__673.41.wav	673.410	673.750	0.0484	3	0.50	0.178	208.03	390.04	2108.47	2712.41	61.10
pa-030	a veure	673.41-676.91	clips/pa-030__a-veure__673.41.wav	673.410	673.750	0.0484	4	0.65	0.226	250.04	330.14	2029.05	3160.44	60.69
pa-030	a veure	673.41-676.91	clips/pa-030__a-veure__673.41.wav	673.410	673.750	0.0484	5	0.80	0.275		1450.61	2407.00	3249.60	45.56
pa-034	a veure	94.05-100.39	clips/pa-034__a-veure__94.05.wav	96.370	97.050	0.3355	1	0.20	2.456		585.76	1700.10	2512.48	44.56
pa-034	a veure	94.05-100.39	clips/pa-034__a-veure__94.05.wav	96.370	97.050	0.3355	2	0.35	2.558	149.95	872.79	1844.47	2996.34	55.20
pa-034	a veure	94.05-100.39	clips/pa-034__a-veure__94.05.wav	96.370	97.050	0.3355	3	0.50	2.660	134.20	533.51	2156.77	2815.35	64.45
pa-034	a veure	94.05-100.39	clips/pa-034__a-veure__94.05.wav	96.370	97.050	0.3355	4	0.65	2.762		815.87	1459.53	2213.15	52.94
pa-034	a veure	94.05-100.39	clips/pa-034__a-veure__94.05.wav	96.370	97.050	0.3355	5	0.80	2.864	92.49	796.91	1730.76	2964.46	61.98
pa-036	a veure	153.05-160.15	clips/pa-036__a-veure__153.05.wav	154.530	155.030	0.0770	1	0.20	1.580		524.29	1953.79	2195.35	42.93
pa-036	a veure	153.05-160.15	clips/pa-036__a-veure__153.05.wav	154.530	155.030	0.0770	2	0.35	1.655	105.44	459.07	831.14	2634.30	69.38
pa-036	a veure	153.05-160.15	clips/pa-036__a-veure__153.05.wav	154.530	155.030	0.0770	3	0.50	1.730	97.37	267.34	1060.53	2463.87	64.17
pa-036	a veure	153.05-160.15	clips/pa-036__a-veure__153.05.wav	154.530	155.030	0.0770	4	0.65	1.805		322.17	1789.05	2765.12	63.04
pa-036	a veure	153.05-160.15	clips/pa-036__a-veure__153.05.wav	154.530	155.030	0.0770	5	0.80	1.880	105.12	611.23	1618.58	2553.03	73.49
pa-045	a veure	340.93-345.91	clips/pa-045__a-veure__340.93.wav	343.880	343.960	0.6922	1	0.20	2.966	90.09	638.63	1457.81	2081.99	69.70
pa-045	a veure	340.93-345.91	clips/pa-045__a-veure__340.93.wav	343.880	343.960	0.6922	2	0.35	2.978	90.91	646.98	1431.36	2091.98	70.03
pa-045	a veure	340.93-345.91	clips/pa-045__a-veure__340.93.wav	343.880	343.960	0.6922	3	0.50	2.990	90.72	624.19	1362.01	2119.59	70.95
pa-045	a veure	340.93-345.91	clips/pa-045__a-veure__340.93.wav	343.880	343.960	0.6922	4	0.65	3.002	89.58	603.29	1278.00	2219.06	71.35
pa-045	a veure	340.93-345.91	clips/pa-045__a-veure__340.93.wav	343.880	343.960	0.6922	5	0.80	3.014	87.05	601.38	1161.31	2298.97	71.20
pa-048	a veure	393.93-397.03	clips/pa-048__a-veure__393.93.wav	395.570	395.650	0.0946	1	0.20	1.656		508.39	1668.08	2887.36	54.91
pa-048	a veure	393.93-397.03	clips/pa-048__a-veure__393.93.wav	395.570	395.650	0.0946	2	0.35	1.668	101.01	560.65	1614.13	2866.43	53.99
pa-048	a veure	393.93-397.03	clips/pa-048__a-veure__393.93.wav	395.570	395.650	0.0946	3	0.50	1.680	100.68	562.15	1657.40	2881.92	52.79
pa-048	a veure	393.93-397.03	clips/pa-048__a-veure__393.93.wav	395.570	395.650	0.0946	4	0.65	1.692		659.77	1646.23	2744.02	51.43
pa-048	a veure	393.93-397.03	clips/pa-048__a-veure__393.93.wav	395.570	395.650	0.0946	5	0.80	1.704		698.92	1706.08	2737.74	50.04
pa-049	a veure	244.85-252.03	clips/pa-049__a-veure__244.85.wav	253.270	253.450	0.5898	1	0.20	7.167					
pa-049	a veure	244.85-252.03	clips/pa-049__a-veure__244.85.wav	253.270	253.450	0.5898	2	0.35	7.168					
pa-049	a veure	244.85-252.03	clips/pa-049__a-veure__244.85.wav	253.270	253.450	0.5898	3	0.50	7.170					
pa-049	a veure	244.85-252.03	clips/pa-049__a-veure__244.85.wav	253.270	253.450	0.5898	4	0.65	7.171					
pa-049	a veure	244.85-252.03	clips/pa-049__a-veure__244.85.wav	253.270	253.450	0.5898	5	0.80	7.173					
pa-056	a veure	673.21-676.71	clips/pa-056__a-veure__673.21.wav	673.210	673.620	0.1281	1	0.20	0.094		496.80	1181.28	2102.25	57.72
pa-056	a veure	673.21-676.71	clips/pa-056__a-veure__673.21.wav	673.210	673.620	0.1281	2	0.35	0.153	114.38	603.14	1124.32	2104.55	59.42
pa-056	a veure	673.21-676.71	clips/pa-056__a-veure__673.21.wav	673.210	673.620	0.1281	3	0.50	0.212	150.76	718.87	1236.23	2191.73	69.08
pa-056	a veure	673.21-676.71	clips/pa-056__a-veure__673.21.wav	673.210	673.620	0.1281	4	0.65	0.272	159.11	629.47	1576.51	2242.96	64.12
pa-056	a veure	673.21-676.71	clips/pa-056__a-veure__673.21.wav	673.210	673.620	0.1281	5	0.80	0.331	195.65	389.92	1976.03	2393.72	59.92
pa-061	a veure	579.17-583.39	clips/pa-061__a-veure__579.17.wav	581.490	581.990	0.1631	1	0.20	2.420	143.85	312.23	1334.48	2644.96	69.82
pa-061	a veure	579.17-583.39	clips/pa-061__a-veure__579.17.wav	581.490	581.990	0.1631	2	0.35	2.495	135.49	476.33	1954.64	2613.64	70.52
pa-061	a veure	579.17-583.39	clips/pa-061__a-veure__579.17.wav	581.490	581.990	0.1631	3	0.50	2.570	129.80	574.08	2310.77	3290.10	64.05
pa-061	a veure	579.17-583.39	clips/pa-061__a-veure__579.17.wav	581.490	581.990	0.1631	4	0.65	2.645		1724.95	2849.01	3233.51	62.95
pa-061	a veure	579.17-583.39	clips/pa-061__a-veure__579.17.wav	581.490	581.990	0.1631	5	0.80	2.720	123.17	617.93	1839.77	2617.10	64.58
pa-020	aviam	252.21-256.43	clips/pa-020__aviam__252.21.wav	254.590	255.110	0.1295	1	0.20	2.484		791.66	1800.17	2846.16	41.85
pa-020	aviam	252.21-256.43	clips/pa-020__aviam__252.21.wav	254.590	255.110	0.1295	2	0.35	2.562		1328.61	2216.59	3673.38	42.33
pa-020	aviam	252.21-256.43	clips/pa-020__aviam__252.21.wav	254.590	255.110	0.1295	3	0.50	2.640		757.95	2009.85	3266.70	41.27
pa-020	aviam	252.21-256.43	clips/pa-020__aviam__252.21.wav	254.590	255.110	0.1295	4	0.65	2.718		937.22	2071.86	2999.81	41.64
pa-020	aviam	252.21-256.43	clips/pa-020__aviam__252.21.wav	254.590	255.110	0.1295	5	0.80	2.796		964.91	2268.44	3237.52	40.35
pa-005	doncs	71.13-77.11	clips/pa-005__doncs__71.13.wav	71.130	71.610	0.7138	1	0.20	0.108		1005.19	2214.39	3508.92	20.02
pa-005	doncs	71.13-77.11	clips/pa-005__doncs__71.13.wav	71.130	71.610	0.7138	2	0.35	0.178		756.01	1915.41	3296.57	24.62
pa-005	doncs	71.13-77.11	clips/pa-005__doncs__71.13.wav	71.130	71.610	0.7138	3	0.50	0.248		1039.72	1948.47	3576.61	24.27
pa-005	doncs	71.13-77.11	clips/pa-005__doncs__71.13.wav	71.130	71.610	0.7138	4	0.65	0.317		685.94	1990.70	2835.93	25.30
pa-005	doncs	71.13-77.11	clips/pa-005__doncs__71.13.wav	71.130	71.610	0.7138	5	0.80	0.387		800.15	1977.77	3412.65	27.63
pa-009	doncs	139.25-145.75	clips/pa-009__doncs__139.25.wav	139.250	139.520	0.5082	1	0.20	0.066		485.75	1543.79	2601.30	45.71
pa-009	doncs	139.25-145.75	clips/pa-009__doncs__139.25.wav	139.250	139.520	0.5082	2	0.35	0.104		398.18	1626.84	2678.18	48.16
pa-009	doncs	139.25-145.75	clips/pa-009__doncs__139.25.wav	139.250	139.520	0.5082	3	0.50	0.143		399.21	1655.68	2489.81	45.49
pa-009	doncs	139.25-145.75	clips/pa-009__doncs__139.25.wav	139.250	139.520	0.5082	4	0.65	0.181		1579.41	3399.28	4054.58	45.00
pa-009	doncs	139.25-145.75	clips/pa-009__doncs__139.25.wav	139.250	139.520	0.5082	5	0.80	0.219		1664.51	3397.68	3916.33	46.23
pa-010	doncs	24.65-31.67	clips/pa-010__doncs__24.65.wav	26.720	27.080	0.7622	1	0.20	2.142		1785.72	1958.83	3080.29	32.85
pa-010	doncs	24.65-31.67	clips/pa-010__doncs__24.65.wav	26.720	27.080	0.7622	2	0.35	2.196		1763.21	1828.20	3532.58	30.67
pa-010	doncs	24.65-31.67	clips/pa-010__doncs__24.65.wav	26.720	27.080	0.7622	3	0.50	2.250		1806.47	1840.29	3654.27	28.75
pa-010	doncs	24.65-31.67	clips/pa-010__doncs__24.65.wav	26.720	27.080	0.7622	4	0.65	2.304		1918.53	2307.48	3416.64	17.59
pa-010	doncs	24.65-31.67	clips/pa-010__doncs__24.65.wav	26.720	27.080	0.7622	5	0.80	2.358		1934.33	2207.85	3333.35	12.96
pa-015	doncs	83.25-87.75	clips/pa-015__doncs__83.25.wav	84.340	84.600	0.7675	1	0.20	1.142	158.40	428.66	1269.68	2719.62	78.08
pa-015	doncs	83.25-87.75	clips/pa-015__doncs__83.25.wav	84.340	84.600	0.7675	2	0.35	1.181	235.31	406.70	1039.92	2453.21	81.04
pa-015	doncs	83.25-87.75	clips/pa-015__doncs__83.25.wav	84.340	84.600	0.7675	3	0.50	1.220	248.32	363.71	849.96	2546.15	82.03
pa-015	doncs	83.25-87.75	clips/pa-015__doncs__83.25.wav	84.340	84.600	0.7675	4	0.65	1.259	243.85	567.81	1930.79	3399.62	83.14
pa-015	doncs	83.25-87.75	clips/pa-015__doncs__83.25.wav	84.340	84.600	0.7675	5	0.80	1.298		1348.14	2209.03	3566.05	74.05
pa-016	doncs	62.33-69.43	clips/pa-016__doncs__62.33.wav	67.290	67.290	0.8933	1	0.20	4.962	165.11	431.14	1543.09	2677.63	61.64
pa-016	doncs	62.33-69.43	clips/pa-016__doncs__62.33.wav	67.290	67.290	0.8933	2	0.35	4.963	164.26	433.04	1489.13	2668.32	61.90
pa-016	doncs	62.33-69.43	clips/pa-016__doncs__62.33.wav	67.290	67.290	0.8933	3	0.50	4.965	163.42	434.93	1435.17	2659.01	62.12
pa-016	doncs	62.33-69.43	clips/pa-016__doncs__62.33.wav	67.290	67.290	0.8933	4	0.65	4.966	162.80	439.07	1445.32	2718.47	62.31
pa-016	doncs	62.33-69.43	clips/pa-016__doncs__62.33.wav	67.290	67.290	0.8933	5	0.80	4.968	162.19	443.20	1455.47	2777.93	62.45
pa-017	doncs	459.25-464.75	clips/pa-017__doncs__459.25.wav	460.590	460.990	0.8353	1	0.20	1.420		1799.67	3492.04	3633.78	61.39
pa-017	doncs	459.25-464.75	clips/pa-017__doncs__459.25.wav	460.590	460.990	0.8353	2	0.35	1.480	179.96	535.93	1141.11	2932.73	77.47
pa-017	doncs	459.25-464.75	clips/pa-017__doncs__459.25.wav	460.590	460.990	0.8353	3	0.50	1.540	172.00	473.42	749.70	1516.20	71.51
pa-017	doncs	459.25-464.75	clips/pa-017__doncs__459.25.wav	460.590	460.990	0.8353	4	0.65	1.600	170.11	394.00	1744.61	3584.76	68.74
pa-017	doncs	459.25-464.75	clips/pa-017__doncs__459.25.wav	460.590	460.990	0.8353	5	0.80	1.660		630.73	1738.47	3157.62	56.66
pa-021	doncs	12.25-16.87	clips/pa-021__doncs__12.25.wav	15.250	15.950	0.5382	1	0.20	3.140	103.30	435.10	2800.11	3475.12	61.91
