id_parlant	forma	categoria	recompte_asr	present	estat
spk-060	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	a veure	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	aleshores	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	bé	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	clar	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	de fet	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	doncs	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	llavors	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	no?	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	o sigui	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	padrí	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	per tant	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	perquè	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
