id_a	id_b	n_dimensions	distancia_z	dimensions	estat
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::de fet	6	0.9321	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::doncs	6	0.7286	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::Escaldes	6	0.8735	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::evidentment	6	0.9108	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::llavors	6	1.0176	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::no?	6	0.6415	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::per tant	6	0.6136	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::perquè	6	0.7586	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::és a dir	6	0.8527	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-002-ian-moya::vull dir	6	1.0262	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::aleshores	6	1.1331	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::bé	6	0.5188	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::bueno	6	0.9633	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::clar	6	1.1331	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::doncs	6	0.5188	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::no?	6	0.5188	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::o sigui	6	0.8550	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-003-dj-neura::perquè	6	0.3055	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-004-joan-mico::bueno	6	1.0872	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-004-joan-mico::doncs	6	1.3311	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-004-joan-mico::per tant	6	0.8450	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-rtva-004-joan-mico::perquè	6	1.3296	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-cg-001-xavier-espot::andorrana	6	1.1813	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::clar	lead-cg-001-xavier-espot::perquè	6	1.1268	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-002-ian-moya::doncs	7	1.2960	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-002-ian-moya::evidentment	6	0.9186	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-002-ian-moya::no?	6	0.6627	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-002-ian-moya::per tant	7	0.6752	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-002-ian-moya::perquè	7	0.5066	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-002-ian-moya::és a dir	7	1.1132	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-002-ian-moya::vull dir	7	0.6034	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::aleshores	7	0.6520	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::bé	6	0.7473	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::bueno	7	0.5579	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::clar	7	0.6520	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::doncs	6	0.7473	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::no?	6	0.7473	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::o sigui	7	0.7110	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-003-dj-neura::perquè	6	0.9597	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::bé	7	1.0694	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::bueno	7	0.7815	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::clar	7	0.8234	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::comuns	7	1.2302	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::de fet	6	1.1045	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::doncs	7	0.8801	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::llavors	7	1.1923	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::no?	7	1.2013	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::o sigui	7	1.0295	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::per tant	7	0.8772	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::perquè	6	0.9829	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-rtva-004-joan-mico::vull dir	7	1.2170	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-cg-001-xavier-espot::andorrana	6	0.7561	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-cg-001-xavier-espot::comú	7	1.0931	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-cg-001-xavier-espot::per tant	6	1.2329	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::de fet	lead-cg-001-xavier-espot::perquè	6	0.8033	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-002-ian-moya::evidentment	6	0.8642	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-002-ian-moya::llavors	6	0.5376	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-002-ian-moya::no?	6	1.0337	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-002-ian-moya::o sigui	7	0.8213	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-002-ian-moya::perquè	7	1.2633	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-002-ian-moya::vull dir	7	1.2933	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::a veure	6	1.2276	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::bé	6	0.7290	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::bueno	7	1.1419	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::de fet	6	1.2276	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::doncs	6	0.7290	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::no?	6	0.7290	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::o sigui	7	1.0197	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-003-dj-neura::perquè	6	0.6718	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-rtva-004-joan-mico::per tant	7	1.0239	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-cg-001-xavier-espot::andorrana	6	1.3244	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::doncs	lead-cg-001-xavier-espot::perquè	6	1.2170	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-rtva-002-ian-moya::evidentment	6	1.0761	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-rtva-002-ian-moya::no?	6	0.7575	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-rtva-002-ian-moya::per tant	7	1.1082	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-rtva-003-dj-neura::bé	6	1.0110	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-rtva-003-dj-neura::doncs	6	1.0110	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-rtva-003-dj-neura::no?	6	1.0110	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-rtva-003-dj-neura::perquè	6	1.0833	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::Escaldes	lead-cg-001-xavier-espot::perquè	6	1.2433	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-002-ian-moya::no?	6	0.6025	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-002-ian-moya::per tant	6	0.7105	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-002-ian-moya::perquè	6	0.6149	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-002-ian-moya::és a dir	6	1.1063	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-002-ian-moya::vull dir	6	0.6686	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::aleshores	6	0.9897	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::bé	6	0.8434	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::bueno	6	0.7235	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::clar	6	0.9897	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::doncs	6	0.8434	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::no?	6	0.8434	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::o sigui	6	0.9443	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-003-dj-neura::perquè	6	0.8588	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::bueno	6	1.1606	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::clar	6	1.3117	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::comuns	6	1.3214	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::de fet	6	1.0405	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::doncs	6	1.1292	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::o sigui	6	1.2677	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::per tant	6	0.7374	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::perquè	6	1.1650	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-rtva-004-joan-mico::vull dir	6	1.3468	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-cg-001-xavier-espot::andorrana	6	0.8351	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-cg-001-xavier-espot::comú	6	1.1804	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::evidentment	lead-cg-001-xavier-espot::perquè	6	0.7927	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::llavors	lead-rtva-002-ian-moya::o sigui	6	0.8296	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::llavors	lead-rtva-003-dj-neura::a veure	6	0.8210	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::llavors	lead-rtva-003-dj-neura::bé	6	1.0071	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::llavors	lead-rtva-003-dj-neura::de fet	6	0.8210	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::llavors	lead-rtva-003-dj-neura::doncs	6	1.0071	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::llavors	lead-rtva-003-dj-neura::no?	6	1.0071	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::llavors	lead-rtva-003-dj-neura::perquè	6	0.9766	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-002-ian-moya::per tant	6	0.4526	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-002-ian-moya::perquè	6	0.2960	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-002-ian-moya::és a dir	6	0.9558	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-002-ian-moya::vull dir	6	0.5942	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::aleshores	6	0.6476	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::bé	6	0.7643	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::bueno	6	0.7503	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::clar	6	0.6476	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::doncs	6	0.7643	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::no?	6	0.7643	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::o sigui	6	0.8418	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-003-dj-neura::perquè	6	0.7317	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
lead-rtva-002-ian-moya::no?	lead-rtva-004-joan-mico::bé	6	1.2798	f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio,centroid_median_hz	semblança acústica exploratòria; pendent d’audició
