id_persona	categoria	forma	recompte_asr	clip_qa	forma_en_qa	estat
pa-021	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-021	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-022	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-022	discurs	a veure	2	clips/pa-022__a-veure__238.61.wav	sí	ASR; pendent d'audicio
pa-022	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-022	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-022	discurs	bueno	12	clips/pa-022__bueno__122.85.wav	no	ASR; pendent d'audicio
pa-022	discurs	bé	4	clips/pa-022__b__270.45.wav	sí	ASR; pendent d'audicio
pa-022	discurs	clar	2	clips/pa-022__clar__107.73.wav	sí	ASR; pendent d'audicio
pa-022	discurs	de fet	1	clips/pa-022__de-fet__420.21.wav	no	ASR; pendent d'audicio
pa-022	discurs	diguem	1	clips/pa-022__diguem__447.57.wav	no	ASR; pendent d'audicio
pa-022	discurs	doncs	3	clips/pa-022__doncs__122.85.wav	no	ASR; pendent d'audicio
pa-022	discurs	evidentment	2	clips/pa-022__evidentment__303.01.wav	sí	ASR; pendent d'audicio
pa-022	discurs	llavors	6	clips/pa-022__llavors__57.37.wav	no	ASR; pendent d'audicio
pa-022	discurs	no?	12		no-clip	ASR; pendent d'audicio
pa-022	discurs	o sigui	1	clips/pa-022__o-sigui__42.93.wav	sí	ASR; pendent d'audicio
pa-022	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-022	discurs	perquè	17	clips/pa-022__perqu__111.69.wav	sí	ASR; pendent d'audicio
pa-022	discurs	vull dir	4	clips/pa-022__vull-dir__308.17.wav	sí	ASR; pendent d'audicio
pa-022	discurs	és a dir	1	clips/pa-022__s-a-dir__11.49.wav	sí	ASR; pendent d'audicio
pa-022	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-022	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	a nivell	3	clips/pa-023__a-nivell__418.57.wav	sí	ASR; pendent d'audicio
pa-023	discurs	a veure	3	clips/pa-023__a-veure__268.81.wav	sí	ASR; pendent d'audicio
pa-023	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	bueno	3	clips/pa-023__bueno__96.81.wav	sí	ASR; pendent d'audicio
pa-023	discurs	bé	2	clips/pa-023__b__409.37.wav	sí	ASR; pendent d'audicio
pa-023	discurs	clar	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	de fet	2	clips/pa-023__de-fet__72.49.wav	sí	ASR; pendent d'audicio
pa-023	discurs	diguem	1	clips/pa-023__diguem__55.05.wav	no	ASR; pendent d'audicio
pa-023	discurs	doncs	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	llavors	4	clips/pa-023__llavors__48.81.wav	sí	ASR; pendent d'audicio
pa-023	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-023	discurs	perquè	11	clips/pa-023__perqu__29.09.wav	sí	ASR; pendent d'audicio
pa-023	discurs	vull dir	20	clips/pa-023__vull-dir__22.05.wav	sí	ASR; pendent d'audicio
pa-023	discurs	és a dir	4	clips/pa-023__s-a-dir__207.17.wav	sí	ASR; pendent d'audicio
pa-023	territorial	Canillo	3		no-clip	ASR; pendent d'audicio
pa-023	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	Sant Julià	1		no-clip	ASR; pendent d'audicio
pa-023	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-023	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-023	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-024	discurs	a nivell	1	clips/pa-024__a-nivell__1547.93.wav	sí	ASR; pendent d'audicio
pa-024	discurs	a veure	4	clips/pa-024__a-veure__590.77.wav	no	ASR; pendent d'audicio
pa-024	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-024	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-024	discurs	bueno	23	clips/pa-024__bueno__147.29.wav	no	ASR; pendent d'audicio
pa-024	discurs	bé	8	clips/pa-024__b__175.29.wav	no	ASR; pendent d'audicio
pa-024	discurs	clar	21	clips/pa-024__clar__648.09.wav	sí	ASR; pendent d'audicio
pa-024	discurs	de fet	2	clips/pa-024__de-fet__482.25.wav	sí	ASR; pendent d'audicio
pa-024	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-024	discurs	doncs	6	clips/pa-024__doncs__83.01.wav	no	ASR; pendent d'audicio
pa-024	discurs	evidentment	2	clips/pa-024__evidentment__518.89.wav	sí	ASR; pendent d'audicio
pa-024	discurs	llavors	12	clips/pa-024__llavors__336.85.wav	no	ASR; pendent d'audicio
pa-024	discurs	no?	23		no-clip	ASR; pendent d'audicio
pa-024	discurs	o sigui	2	clips/pa-024__o-sigui__554.49.wav	no	ASR; pendent d'audicio
pa-024	discurs	per tant	8		no-clip	ASR; pendent d'audicio
pa-024	discurs	perquè	24	clips/pa-024__perqu__225.53.wav	sí	ASR; pendent d'audicio
pa-024	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-024	discurs	és a dir	5	clips/pa-024__s-a-dir__78.49.wav	no	ASR; pendent d'audicio
pa-024	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	Escaldes	5		no-clip	ASR; pendent d'audicio
pa-024	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	Sant Julià	4		no-clip	ASR; pendent d'audicio
pa-024	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	parròquia	4		no-clip	ASR; pendent d'audicio
pa-024	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-024	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-025	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-025	discurs	a veure	4	clips/pa-025__a-veure__388.01.wav	sí	ASR; pendent d'audicio
pa-025	discurs	aleshores	5	clips/pa-025__aleshores__361.93.wav	sí	ASR; pendent d'audicio
pa-025	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-025	discurs	bueno	8	clips/pa-025__bueno__909.25.wav	no	ASR; pendent d'audicio
pa-025	discurs	bé	3	clips/pa-025__b__1023.77.wav	no	ASR; pendent d'audicio
pa-025	discurs	clar	9	clips/pa-025__clar__116.09.wav	sí	ASR; pendent d'audicio
pa-025	discurs	de fet	2	clips/pa-025__de-fet__890.85.wav	sí	ASR; pendent d'audicio
pa-025	discurs	diguem	3	clips/pa-025__diguem__500.89.wav	sí	ASR; pendent d'audicio
pa-025	discurs	doncs	13	clips/pa-025__doncs__59.89.wav	no	ASR; pendent d'audicio
pa-025	discurs	evidentment	4	clips/pa-025__evidentment__1156.61.wav	sí	ASR; pendent d'audicio
pa-025	discurs	llavors	0		no-clip	ASR; pendent d'audicio
pa-025	discurs	no?	5		no-clip	ASR; pendent d'audicio
pa-025	discurs	o sigui	1	clips/pa-025__o-sigui__1462.85.wav	sí	ASR; pendent d'audicio
pa-025	discurs	per tant	6		no-clip	ASR; pendent d'audicio
pa-025	discurs	perquè	39	clips/pa-025__perqu__37.17.wav	sí	ASR; pendent d'audicio
pa-025	discurs	vull dir	1	clips/pa-025__vull-dir__643.73.wav	no	ASR; pendent d'audicio
pa-025	discurs	és a dir	7	clips/pa-025__s-a-dir__64.61.wav	no	ASR; pendent d'audicio
pa-025	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-025	territorial	Escaldes	3		no-clip	ASR; pendent d'audicio
pa-025	territorial	Massana	2		no-clip	ASR; pendent d'audicio
pa-025	territorial	Ordino	1		no-clip	ASR; pendent d'audicio
pa-025	territorial	Sant Julià	1		no-clip	ASR; pendent d'audicio
pa-025	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-025	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-025	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-025	territorial	comunals	1		no-clip	ASR; pendent d'audicio
pa-025	territorial	comuns	3		no-clip	ASR; pendent d'audicio
pa-025	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-025	territorial	copríncep	5		no-clip	ASR; pendent d'audicio
pa-025	territorial	coprínceps	4		no-clip	ASR; pendent d'audicio
pa-025	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-025	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-025	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-025	territorial	veguer	3		no-clip	ASR; pendent d'audicio
pa-026	discurs	a nivell	3	clips/pa-026__a-nivell__38.25.wav	sí	ASR; pendent d'audicio
pa-026	discurs	a veure	8	clips/pa-026__a-veure__64.09.wav	sí	ASR; pendent d'audicio
pa-026	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-026	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-026	discurs	bueno	24	clips/pa-026__bueno__194.89.wav	no	ASR; pendent d'audicio
pa-026	discurs	bé	23	clips/pa-026__b__99.97.wav	sí	ASR; pendent d'audicio
pa-026	discurs	clar	10	clips/pa-026__clar__6.33.wav	no	ASR; pendent d'audicio
pa-026	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-026	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-026	discurs	doncs	11	clips/pa-026__doncs__6.33.wav	no	ASR; pendent d'audicio
pa-026	discurs	evidentment	1	clips/pa-026__evidentment__1648.81.wav	no	ASR; pendent d'audicio
pa-026	discurs	llavors	15	clips/pa-026__llavors__81.13.wav	no	ASR; pendent d'audicio
pa-026	discurs	no?	26		no-clip	ASR; pendent d'audicio
pa-026	discurs	o sigui	4	clips/pa-026__o-sigui__434.17.wav	sí	ASR; pendent d'audicio
pa-026	discurs	per tant	1		no-clip	ASR; pendent d'audicio
pa-026	discurs	perquè	34	clips/pa-026__perqu__150.53.wav	sí	ASR; pendent d'audicio
pa-026	discurs	vull dir	2	clips/pa-026__vull-dir__311.77.wav	sí	ASR; pendent d'audicio
pa-026	discurs	és a dir	1	clips/pa-026__s-a-dir__64.09.wav	no	ASR; pendent d'audicio
pa-026	territorial	Canillo	1		no-clip	ASR; pendent d'audicio
pa-026	territorial	Escaldes	3		no-clip	ASR; pendent d'audicio
pa-026	territorial	Massana	1		no-clip	ASR; pendent d'audicio
pa-026	territorial	Ordino	1		no-clip	ASR; pendent d'audicio
pa-026	territorial	Sant Julià	1		no-clip	ASR; pendent d'audicio
pa-026	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	comunals	1		no-clip	ASR; pendent d'audicio
pa-026	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	copríncep	1		no-clip	ASR; pendent d'audicio
pa-026	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-026	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-027	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-027	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-027	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-027	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-027	discurs	bueno	7	clips/pa-027__bueno__35.13.wav	no	ASR; pendent d'audicio
pa-027	discurs	bé	6	clips/pa-027__b__30.97.wav	no	ASR; pendent d'audicio
pa-027	discurs	clar	11	clips/pa-027__clar__35.13.wav	sí	ASR; pendent d'audicio
pa-027	discurs	de fet	3	clips/pa-027__de-fet__109.45.wav	sí	ASR; pendent d'audicio
pa-027	discurs	diguem	1	clips/pa-027__diguem__57.77.wav	sí	ASR; pendent d'audicio
pa-027	discurs	doncs	10	clips/pa-027__doncs__18.01.wav	no	ASR; pendent d'audicio
pa-027	discurs	evidentment	1	clips/pa-027__evidentment__174.09.wav	sí	ASR; pendent d'audicio
pa-027	discurs	llavors	8	clips/pa-027__llavors__137.93.wav	no	ASR; pendent d'audicio
pa-027	discurs	no?	4		no-clip	ASR; pendent d'audicio
pa-027	discurs	o sigui	1	clips/pa-027__o-sigui__361.61.wav	no	ASR; pendent d'audicio
pa-027	discurs	per tant	6		no-clip	ASR; pendent d'audicio
pa-027	discurs	perquè	17	clips/pa-027__perqu__8.81.wav	sí	ASR; pendent d'audicio
pa-027	discurs	vull dir	5	clips/pa-027__vull-dir__254.25.wav	no	ASR; pendent d'audicio
pa-027	discurs	és a dir	6	clips/pa-027__s-a-dir__185.61.wav	sí	ASR; pendent d'audicio
pa-027	territorial	Canillo	8		no-clip	ASR; pendent d'audicio
pa-027	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	Ordino	2		no-clip	ASR; pendent d'audicio
pa-027	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	comuns	3		no-clip	ASR; pendent d'audicio
pa-027	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	coprínceps	1		no-clip	ASR; pendent d'audicio
pa-027	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	parròquia	4		no-clip	ASR; pendent d'audicio
pa-027	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-027	territorial	veguer	1		no-clip	ASR; pendent d'audicio
pa-028	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	bueno	12	clips/pa-028__bueno__28.37.wav	no	ASR; pendent d'audicio
pa-028	discurs	bé	3	clips/pa-028__b__182.49.wav	sí	ASR; pendent d'audicio
pa-028	discurs	clar	2	clips/pa-028__clar__290.33.wav	sí	ASR; pendent d'audicio
pa-028	discurs	de fet	1	clips/pa-028__de-fet__31.17.wav	sí	ASR; pendent d'audicio
pa-028	discurs	diguem	1	clips/pa-028__diguem__168.89.wav	no	ASR; pendent d'audicio
pa-028	discurs	doncs	2	clips/pa-028__doncs__329.33.wav	sí	ASR; pendent d'audicio
pa-028	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	llavors	3	clips/pa-028__llavors__151.01.wav	sí	ASR; pendent d'audicio
pa-028	discurs	no?	3		no-clip	ASR; pendent d'audicio
pa-028	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	perquè	7	clips/pa-028__perqu__142.89.wav	no	ASR; pendent d'audicio
pa-028	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-028	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-028	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-029	discurs	a nivell	4	clips/pa-029__a-nivell__417.09.wav	sí	ASR; pendent d'audicio
pa-029	discurs	a veure	2	clips/pa-029__a-veure__17.49.wav	no	ASR; pendent d'audicio
pa-029	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-029	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-029	discurs	bueno	2	clips/pa-029__bueno__720.69.wav	no	ASR; pendent d'audicio
pa-029	discurs	bé	14	clips/pa-029__b__42.97.wav	no	ASR; pendent d'audicio
pa-029	discurs	clar	1	clips/pa-029__clar__358.61.wav	no	ASR; pendent d'audicio
pa-029	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-029	discurs	diguem	1	clips/pa-029__diguem__929.69.wav	sí	ASR; pendent d'audicio
pa-029	discurs	doncs	17	clips/pa-029__doncs__127.61.wav	no	ASR; pendent d'audicio
pa-029	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-029	discurs	llavors	8	clips/pa-029__llavors__42.97.wav	no	ASR; pendent d'audicio
pa-029	discurs	no?	3		no-clip	ASR; pendent d'audicio
pa-029	discurs	o sigui	2	clips/pa-029__o-sigui__243.13.wav	sí	ASR; pendent d'audicio
pa-029	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-029	discurs	perquè	21	clips/pa-029__perqu__249.69.wav	no	ASR; pendent d'audicio
pa-029	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-029	discurs	és a dir	3	clips/pa-029__s-a-dir__20.17.wav	no	ASR; pendent d'audicio
pa-029	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	Ordino	1		no-clip	ASR; pendent d'audicio
pa-029	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	comuns	1		no-clip	ASR; pendent d'audicio
pa-029	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-029	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-030	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-030	discurs	a veure	1	clips/pa-030__a-veure__673.41.wav	sí	ASR; pendent d'audicio
pa-030	discurs	aleshores	2	clips/pa-030__aleshores__392.41.wav	sí	ASR; pendent d'audicio
pa-030	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-030	discurs	bueno	3	clips/pa-030__bueno__459.05.wav	sí	ASR; pendent d'audicio
pa-030	discurs	bé	8	clips/pa-030__b__436.45.wav	sí	ASR; pendent d'audicio
pa-030	discurs	clar	9	clips/pa-030__clar__61.89.wav	no	ASR; pendent d'audicio
pa-030	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-030	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-030	discurs	doncs	7	clips/pa-030__doncs__43.53.wav	sí	ASR; pendent d'audicio
pa-030	discurs	evidentment	4	clips/pa-030__evidentment__43.53.wav	sí	ASR; pendent d'audicio
pa-030	discurs	llavors	2	clips/pa-030__llavors__157.61.wav	sí	ASR; pendent d'audicio
pa-030	discurs	no?	11		no-clip	ASR; pendent d'audicio
pa-030	discurs	o sigui	1	clips/pa-030__o-sigui__1016.41.wav	sí	ASR; pendent d'audicio
pa-030	discurs	per tant	10		no-clip	ASR; pendent d'audicio
pa-030	discurs	perquè	25	clips/pa-030__perqu__31.89.wav	no	ASR; pendent d'audicio
pa-030	discurs	vull dir	1	clips/pa-030__vull-dir__842.69.wav	sí	ASR; pendent d'audicio
pa-030	discurs	és a dir	10	clips/pa-030__s-a-dir__193.13.wav	sí	ASR; pendent d'audicio
pa-030	territorial	Canillo	2		no-clip	ASR; pendent d'audicio
pa-030	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	Massana	2		no-clip	ASR; pendent d'audicio
pa-030	territorial	Ordino	10		no-clip	ASR; pendent d'audicio
pa-030	territorial	Sant Julià	2		no-clip	ASR; pendent d'audicio
pa-030	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	coprínceps	1		no-clip	ASR; pendent d'audicio
pa-030	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-030	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-030	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	a veure	2	clips/pa-031__a-veure__4.25.wav	sí	ASR; pendent d'audicio
pa-031	discurs	aleshores	7	clips/pa-031__aleshores__54.09.wav	sí	ASR; pendent d'audicio
pa-031	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	bueno	13	clips/pa-031__bueno__111.73.wav	no	ASR; pendent d'audicio
pa-031	discurs	bé	2	clips/pa-031__b__329.13.wav	no	ASR; pendent d'audicio
pa-031	discurs	clar	4	clips/pa-031__clar__154.57.wav	sí	ASR; pendent d'audicio
pa-031	discurs	de fet	1	clips/pa-031__de-fet__9.93.wav	sí	ASR; pendent d'audicio
pa-031	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	doncs	1	clips/pa-031__doncs__414.05.wav	sí	ASR; pendent d'audicio
pa-031	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	llavors	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-031	discurs	perquè	16	clips/pa-031__perqu__32.69.wav	sí	ASR; pendent d'audicio
pa-031	discurs	vull dir	2	clips/pa-031__vull-dir__207.77.wav	no	ASR; pendent d'audicio
pa-031	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	Canillo	1		no-clip	ASR; pendent d'audicio
pa-031	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	Massana	1		no-clip	ASR; pendent d'audicio
pa-031	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-031	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	a veure	2	clips/pa-032__a-veure__212.45.wav	no	ASR; pendent d'audicio
pa-032	discurs	aleshores	2	clips/pa-032__aleshores__79.09.wav	sí	ASR; pendent d'audicio
pa-032	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	bueno	3	clips/pa-032__bueno__44.73.wav	sí	ASR; pendent d'audicio
pa-032	discurs	bé	3	clips/pa-032__b__270.41.wav	sí	ASR; pendent d'audicio
