candidat	forma	present	small	base	estat
lead-rtva-019-lisa-cruz	lleure	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	llibertat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	llibre	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	llibres	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	lliga	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	lloguer	sí	2	2	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	magistrat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	matança	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	materials	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	medalla	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	medi ambient	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	meditació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	memòria	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	mercat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	mestre	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	ministeri	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	ministra	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	ministre	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	ministres	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	mos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	muntanya	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	museu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	mòbil	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	músic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	música	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	nacionalitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	natura	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	negoci	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	nens	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	neu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	no?	sí	4	3	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	novel·la	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	o sigui	sí	2	1	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	obertura econòmica	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	obra	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	olimpisme	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	olímpic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	olímpica	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	oportunitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	pa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	padrí	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	paisatge	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	pandèmia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	parella lingüística	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	parròquia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	participació	sí	11	6	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	partit	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	patrimoni	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	països	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	per tant	sí	4	2	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	perquè	sí	19	15	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	personatges	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	persones	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	planeta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	població	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	poble	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	poder adquisitiu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	poesia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	poeta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	policia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	política	sí	13	9	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	pont	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	prats	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	premi	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	premis	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	present	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	president	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	presidenta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	producte	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	programa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	projecte	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	ramaderia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	recerca	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	referèndum	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	reforma	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	refugiats	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	reiki	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	relat nacional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	representant	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	resclar	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	restauradors	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	restaurants	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	riu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	salut	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	santuari	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	secretari general	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	segle	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	seguretat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	semifinal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	serveis	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	sistema fiscal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	solidaritat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	solidària	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	solvència	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	sostenibilitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	sou	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	teatre	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	tele	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	televisió	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	territori	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	terrorisme	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	testimoni	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	tradició	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	transformació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	transparència	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	treball	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	tributària	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	turisme	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	turistes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	universitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	victòria	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	voluntari	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	vull dir	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	xarxes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	és a dir	no	0	0	ASR consensual; pendent d'audició
lead-rtva-019-lisa-cruz	òpera	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	AndoFlora	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Andorra	sí	27	5	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Andorrita	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Arnau	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Banc Mundial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Barcelona	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Bosc	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Burgos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Canillo	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Cap de Govern	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Catalunya	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Comú	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Consell General	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Constitució	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Demòcrates	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Escaldes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Espanya	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Eurovisió	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	França	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Gabriel	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Galícia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Govern	sí	23	16	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Guerra Civil	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Istanbul	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Jocs Paralímpics	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	La Massana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	La Vida	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Lliga Andorrana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Massana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Meritxell	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Ministeri	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Museu Nacional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Nacions Unides	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Núria	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Ordino	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Palència	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Pirineus	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Portugal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Sant Julià	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Santa Coloma	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Santa Seu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Segona Guerra Mundial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Sierra Leone	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Sindicatura General	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Soldeu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Sonia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Suècia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Suïssa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	TDT	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	TV3	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Toni Martí	sí	2	2	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Tribunal Constitucional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Turquia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	Unió Europea	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	a l'estiu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	a nivell	sí	2	2	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	a veure	sí	9	6	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	activa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	administració	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	advocat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	advocats	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	aeroport	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	aigua	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	ajuda	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	aleshores	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	alimentació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	ambaixador	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	andorrana	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	anglès	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	arquitecte	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	arquitectura	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	art	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	artista	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	associacions	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	associació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	aviam	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	barbarismes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	benestar	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	biblioteca	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	boleros	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	bolets	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	borda	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	bosc	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	boscos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	bueno	sí	9	7	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	bàsquet	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	bé	sí	19	20	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	calçots	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	camp	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	canalla	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cantant	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	canvi climàtic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cançó	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	capellà	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	casa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	castellà	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	català	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	celiaquia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cineasta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cinema	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	ciutadans	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	ciutadà	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	ciència política	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	clar	sí	6	3	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	climatologia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	col·lectiu	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comerç	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	competició	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comprar	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comunal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comunals	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comunicacions	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comunicació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comunitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comunitat internacional	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comuns	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	comú	sí	1	4	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	concessió	sí	3	3	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	consell	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	conseller	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	conseller de Cultura	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	conseller general	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	conservació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	constitució	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	construcció	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	contes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cor	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	costums	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	creativitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	creixement urbanístic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cultura	sí	4	1	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	cursos	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	dades	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	de fet	sí	2	1	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	delegat permanent	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	despesa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	deute	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	diagnòstic	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	dieta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	digital	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	diguem	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	diners	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	disseny	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	doncs	sí	37	35	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	dret	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	drets	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	drets humans	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	drets i llibertats	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	ecologista	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	economia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	editorial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	educació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	eleccions	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	emigració	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	empresa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	empresari	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	empresarial	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	empreses	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	endeutament	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	energia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	ensenyament	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	equip	sí	5	4	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	escola	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	escola francesa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	escoles	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	escriptor	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	escriure	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	esdeveniment	sí	4	2	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	església	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	esport	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	esportista	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	esports	sí	8	5	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	esquí	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	estabilitat	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	estadi	sí	24	14	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	estudiant	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	estudis	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	evidentment	sí	1	1	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	exili	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	expedient	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	exposició	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	família	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	farina	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	federació	sí	5	6	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	feina	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	festa	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	festival	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	filigranes	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fills	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fira	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fiscal	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	floral	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	flors	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	formació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	formatges	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fotografia	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fotògraf	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	francès	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	frontera	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fronteres	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fundació	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	fusta	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	futbol	sí	27	15	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	futur	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	gallec	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	gent gran	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	germans	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	gluten	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	govern	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	grup parlamentari	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	habitants	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	habitatge	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	historiador	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	història	no	0	0	ASR consensual; pendent d'audició
lead-rtva-020-monica-bonell	honorari	no	0	0	ASR consensual; pendent d'audició
