idDivision	taula	serie	periode	valor	font	actualitzat
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2025-07	128.28	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2025-08	128.19	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2025-09	128.27	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2025-10	128.38	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2025-11	128.68	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2025-12	129.2	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-01	129.86	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-02	130.4	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-03	130.75	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-04	131.83	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-05	131.72	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-06	131.11	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-07	130.91	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. FOOD AND NON-ALCOHOLIC BEVERAGES. BASE 2021	2026-08	131.36	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-01	45.38	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-02	45.48	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-03	45.62	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-04	45.58	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-05	45.61	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-06	46.16	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-07	46.59	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-08	46.64	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-09	46.74	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-10	47.02	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-11	47.0	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2001-12	46.96	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-01	47.08	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-02	47.01	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-03	47.17	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-04	47.68	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-05	48.43	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-06	48.1	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-07	48.3	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-08	48.47	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-09	48.92	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-10	49.62	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-11	48.96	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2002-12	49.15	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-01	50.46	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-02	50.76	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-03	50.84	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-04	50.67	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-05	51.56	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-06	52.51	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-07	52.78	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-08	53.14	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-09	53.1	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-10	53.2	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-11	53.53	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2003-12	53.6	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-01	53.69	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-02	53.65	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-03	53.79	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-04	53.79	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-05	53.94	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-06	54.5	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-07	54.64	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-08	54.97	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-09	54.85	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-10	55.6	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-11	55.68	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2004-12	55.75	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-01	56.48	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-02	56.55	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-03	56.64	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-04	56.77	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-05	56.85	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-06	56.95	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-07	57.67	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-08	57.73	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-09	57.73	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-10	57.77	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-11	57.87	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2005-12	57.99	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-01	59.04	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-02	58.2	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-03	57.92	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-04	58.02	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-05	58.34	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-06	58.53	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-07	58.37	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-08	58.32	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-09	58.42	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-10	58.2	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-11	58.31	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2006-12	58.19	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-01	56.96	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-02	57.13	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-03	57.17	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-04	57.32	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-05	57.4	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-06	57.07	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-07	57.47	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-08	57.42	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-09	57.3	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-10	57.46	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-11	57.59	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2007-12	57.54	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-01	57.69	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-02	57.81	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-03	58.11	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-04	58.51	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-05	58.61	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-06	58.63	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-07	58.77	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-08	58.79	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-09	58.73	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-10	59.02	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-11	59.4	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2008-12	58.73	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-01	59.49	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-02	59.45	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-03	59.48	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-04	58.78	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-05	58.76	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-06	58.83	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-07	58.97	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-08	58.94	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-09	60.58	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-10	62.0	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-11	62.03	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2009-12	62.08	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2010-01	61.89	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2010-02	62.3	Departament d'Estadística	2026-09-14
2624	ÍNDEX GRUPS D'ANDORRA. BASE 2021	ANDORRAN CPI INDEX BY GROUPS. ALCOHOLIC BEVERAGES AND TOBACCO. BASE 2021	2010-03	62.31	Departament d'Estadística	2026-09-14
