candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-rtva-032-anna-riberaygua	escola	clips/lead-rtva-032__37__escola.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	història	clips/lead-rtva-032__38__hist-ria.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	cultura	clips/lead-rtva-032__39__cultura.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	tradició	clips/lead-rtva-032__41__tradici.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	poble	clips/lead-rtva-032__42__poble.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	família	clips/lead-rtva-032__43__fam-lia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	muntanya	clips/lead-rtva-032__44__muntanya.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	paisatge	clips/lead-rtva-032__45__paisatge.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	memòria	clips/lead-rtva-032__46__mem-ria.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	Andorra	clips/lead-rtva-032__47__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	empresa	clips/lead-rtva-032__48__empresa.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	comerç	clips/lead-rtva-032__49__comer.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	comunitat	clips/lead-rtva-032__50__comunitat.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	casa	clips/lead-rtva-032__51__casa.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	biblioteca	clips/lead-rtva-032__55__biblioteca.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	ministres	clips/lead-rtva-032__58__ministres.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	Govern	clips/lead-rtva-032__59__govern.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	conseller	clips/lead-rtva-032__60__conseller.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	consell	clips/lead-rtva-032__61__consell.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	Andorra la Vella	clips/lead-rtva-032__68__andorra-la-vella.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	andorrans	clips/lead-rtva-032__72__andorrans.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	projecte	clips/lead-rtva-032__73__projecte.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	equip	clips/lead-rtva-032__81__equip.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	català	clips/lead-rtva-032__82__catal.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	francès	clips/lead-rtva-032__83__franc-s.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
